"createdAt","curatorFeeRewards","deniedAt","id","indexingDelegatorRewardAmount","indexingIndexerRewardAmount","indexingRewardAmount","ipfsHash","originalName","pricePerShare","queryFeeRebates","queryFeesAmount","reserveRatio","schemaIpfsHash","signalAmount","signalledTokens","stakedTokens","unsignalledTokens","date_utc","date_time_utc"
1626136071,"0",0,"0x42bc9e295060d391903599a9094506de9079103b6a45218fb6908a2188b47313","773013597938558197534","1611324038956398520608","2384337636894956718142","QmSqAS1zCsMgadZqXRwmAxMenz3erHMyK3eg4oP7QeyHXQ","badger-harvests","100.318970919916806658","0","0",500000,"QmWCuPwW9r2wCNF7wdfMbZ2y1LyU3LTwyFuRwSSChwKKxZ","50159485459958403314","2515973981607778475626","867794000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626134611,"0",0,"0xce00f19f160756ed28bc1c8a3ecb54486d40448579b940dfdaa30b5024b062bd","0","0","0","QmcCoXhCZX3NXftj15YLg4FG9AwWANJWK7j1gwLR4JZ6Gt","badger-harvests","0","0","0",500000,"QmWCuPwW9r2wCNF7wdfMbZ2y1LyU3LTwyFuRwSSChwKKxZ","0","0","10000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626133183,"0",0,"0xea644d48435cd634d9e7f22c2b75fdecfcb0efb916cdbec234c7e16d2af3e9e6","0","0","0","Qme7cpR3TvrvFCG5eRL4SKBECrZfrt7ivZZB6MWRUsBgnh","CryptoPunks","5.799197346287636252","0","0",500000,"QmP4igoFjZRZdcxsjcuz5sPZKAVyNGVJ9k5Gt8rafwasBk","2899598673143818126","8407672465297390625","10000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626131983,"0",0,"0xab59a037137e1e8dcb769904b557bd00e7bf9d5b8c7fd6e89f356615508a40cf","16511465260147639275931","12486256606818549872687","28997721866966189148618","QmZsXh48bDVNVvrkweZRoGJrXbvbXzTE5M8ztZYc46dPRx","Badger DAO","572.929615650025722155","0","0",500000,"Qmb8oJxezUiTXEsR4DT95Avr9BfJFR5AdwbfhCWodrZY3g","286464807825012860995","82062086122221549699193","87938944376978390000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626130897,"870466212410841",0,"0xbca2a9dceb15b43904251bf973a9309d5a5978121e13af412b3d6ac884b791f5","25892723602702259575106","26342622900726976738218","52235346503429236313324","Qmb31DYo9MHj4JBW8fqDoXBK87Bgun4DZMaxyXmNH17Qj6","MetroScan","243.213005434708378727","853213600859205","7834195911697575",500000,"QmeRNURawhdkLT5SJBTu3uKBFXuxb69cfP6ruSSBC4xeNn","121606495559297307493","14788140632679608185520","9002157000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626121904,"0",0,"0x23739834f69676e56923f399b360beaf32cb222b1871dc85000ac7839b1c8682","0","0","0","QmQj3DDJzo9mS9m7bHriw8XdnU3od65HSThebeeDBQiujP","Wrapped ETH","312.249899919919910292","0","0",500000,"Qmc2Dwj5FFK6vCnQJamkovNBZoWmZWSArnUzzskMdX5C8t","156124949959959955146","24375000000000000000000","25130943390000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626120841,"0",0,"0x79942149e2a7507a726b4c80d4319e4527c9c985cf4f8473e3b1f77d1fe6c3ce","14468579851452696522878","10612979762376977271985","25081559613829673794863","QmWXF3jTLo6Wy9MxDZz6WKhET3GFcSFqn6vmrDDYPF7UHK","NFTX","190.61088769167201251","0","0",500000,"QmNgbvKnWTnSp9qTTThXvGrPtMxGgQjizGswqVx34S6bWL","95305443845836006228","9083127626651800275837","28640190825277410000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626120182,"0",0,"0x1006b78a758d0759f9ca1f8724dd8fa9b7e3979e248bc37d17d196c5ba61c9cc","1219144186184525058157","1812943849839801319254","3032088036024326377411","QmPRDAzwTWFTDCvwjzM1G54tehxMTM7jG2bZjTpaGC4eZH","vechain","108.667486152494332275","0","0",500000,"QmRrGC2hxKAxUHSmJe7qvm4bhtehgtXa6NEhGfzuNrkrBM","54333743076247166122","2952155636675636863764","1004961230000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626114714,"0",0,"0x109bd507245662b8e8bdbcc252300be1cc7aaa6863c3357b6ff892e52c614a85","200689735113311400000","877993414636169061711","1078683149749480461711","QmPTV3wHaqKKZ7GNRY7Y96nzV7hYdWmZVVANfVdzDeFvpk","Wrapped BTC (WBTC)","72.427759754858459137","0","0",500000,"QmZ81YMckH8LxaLd9MnaGugvbvC9Mto3Ye3Vz4ydWE7npt","36213879877429229556","1311445095776873670745","625939690000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626110399,"0",0,"0x6cbb3da0becfbdc8da2cbde7f47838743a8c8b46dfdcefd0bef35340f6058bf7","30373931283874909730044","22707277844510256330152","53081209128385166060196","QmVf6LXmnRGexmsA6BqiVdwtL22fDVN289pLU8qEhr5GqC","0x-exchange-proxy","506.042936161656683382","0","0",500000,"QmYkQBWh7FefbnkvaLDvZMvkmgzz5b73YSXJtFVShQiEbk","253021468080828341591","64019863309777635322591","68794329379473820000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626104771,"0",0,"0xaa8bc240f4f3e3e3e59e1927fd4818f46799cbdf6ba0c92ad2acac30ef82f040","12778346594061253784590","21484906442089282172538","34263253036150535957128","QmZpPd19qjejmHYXjKSiBMJMZMEqxFunHJvrt3zfpyQXeo","Auctus Options","189.612379525815213272","0","0",500000,"QmZ1PrQ7p2ghRxf2uZC3xFqPYpGnwLJeLitM5ThDoqFw1R","94806189762907606616","8988213617360447068710","5586172000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626092033,"0",0,"0x40e579b86ac86e914588f8cfa89ce99b476603309dd26fa8bc3d8a0cdfb32fdb","285580454176938806999","5895987535412894769891","6181567989589833576890","QmShykYBEhKUbZQSLdHZ3BGoMCL5aYtEVDYEz7NNLKy2dG","Dummy Subgraph 3","0","0","0",500000,"QmUd24mUgLBrgLdNqTCxCUaFeDc7dygsdms43HjMfRHJAt","0","0","10000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626090555,"0",0,"0x087a6e8c03e01c5f29767e57ff2dd0ea619de26c46841ce4cf952e1c9cd64c07","2586995211168242790920","5155910244305785694060","7742905455474028484980","QmNukFUkc6DspWQx8ZzRSvbpsBWaiPirQdbYPq6Qc4B4Wi","Dummy Subgraph 1","1.16833214455479065","0","0",500000,"QmUd24mUgLBrgLdNqTCxCUaFeDc7dygsdms43HjMfRHJAt","584166072277395325","341249999999999059","0","0",2021-07-26,"2021-07-26 12:00:22"
1626088058,"0",12820364,"0xad02eef50657ecfcd2f5ceffe9e3e807d3b97c40b28ab5fc130d86919146602b","0","0","0","QmZz1qRApELxp97cuAHJjDkQwehH9TwBuqmpakt6fQDu5c","Curve","0","0","0",500000,"QmSJzuFntU39acXk4xiDHg8Jsm2yTGidT8NXzQk1KNzc3A","0","0","600010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626075995,"0",0,"0x47407c7583302ed18f73106524af8d5c6da897ce816cf02e3383d21fb97feb06","186468925795331093795762","35992724897729388747356","222461650693060482543118","QmT8ngrbQVeVJA1YjuBSvM4bpzQcsND6kCXa19FJcakaa1","C.R.E.A.M.","639.23638190029728334","0","0",500000,"QmS7N8uzeEkRjVEHywzHrAQLxYPMEmWLRuMVaNQ4bd2cw7","319618190950148641535","102155787986245679022745","109473650643906410000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626072999,"0",12820364,"0x16ece46f9fbce6dabf2093daaffece91347d47503fe547ccdcdbea9c61fbde3b","0","0","0","QmPt9BqZFvWS41FFcUohkaZ1ZiToJfCwAYvFMknNa9kgcz","mooass","0.116833214455484158","0","0",500000,"QmViKhZZMjqVsYX4rw1HHGd9yKoCM2uypEXs11Qd7ZTUVA","58416607227742077","3412500000000288","10000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626070062,"0",0,"0xaea2c374cf906e6e9942d0e1d751896f86688b15fb303691586fc2371e302a46","32872169490501198088","3409384170761161347739","3442256340251662545827","Qma6MbdJJ3sAi5HAB1tQ3WLvRXSkGRDM24Xp88Rry8rPkR","Yearn Finance","24.441396718571898663","0","0",500000,"QmTafUWE35gwBBfYfMt2Q1ikvmPb5FL6fVPTPd9pYGw97n","12220698359285949329","149345468388654293905","4010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626054855,"0",0,"0x7f2af9820fb561b9ad48d4d803784f56fc7b023cafaf8999fac9596fb7cd6232","25574597543877888103","1268328092599384222927","1293902690143262111030","QmWu4VcZ1qsz2xG1CTk3UNM85rUTn9KiQhfb84YgCJKpt9","MetaFactory ROBOT","0","0","0",500000,"QmbM7hWtHi6wvvBnBV6GmLJwboNG58Mu2y2ypNPPaGkBPw","0","0","0","0",2021-07-26,"2021-07-26 12:00:22"
1626052977,"0",0,"0x0b818c9b0a4eae4b7c2322636df77ce458ed9ff5e120a3d91524c66d1046f029","28727772380583496515168","12080193219284074430585","40807965599867570945753","QmP7ZmWYHN9CTVZyEQ6zu1kuaJgi2AreAw3zFRjbgA5oMS","Ribbon Finance","119.097565659377171636","0","0",500000,"QmYHiELLBXxmUZLGW84RVbeG7YBppNUPTx3sRHkWoAtcsc","59548782829688585794","3546057536497414136510","1010010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1626047236,"0",12820364,"0x3dbadcea160399a85d7ae2fcacd4face1ce909d17057f5f3890ff674523444fb","276701083407920776000","981031113900810024000","1257732197308730800000","QmSVcqmXU7iYqZv9pu3uH3hUyLP6EtMutoMdiVEUv6HTmk","Pickle Finance Polygon","0","0","0",500000,"QmZnLiDq5z7JdjA1qnWZoySd9h8tGgtQDU7TWgcbWyFKUQ","0","0","0","0",2021-07-26,"2021-07-26 12:00:22"
1626047046,"0",0,"0x6aa2c929d0717bbde9879e6da407f80a8020cabe95fbe6b9a28bcf42807cb036","26346700042739029744835","10954090290164998740684","37300790332904028485519","QmVWutowpFyP64HNDuctPVmZLWa2zMnf8kbxdKmQUucHad","Pickle Finance","0","0","0",500000,"QmZnLiDq5z7JdjA1qnWZoySd9h8tGgtQDU7TWgcbWyFKUQ","0","0","0","0",2021-07-26,"2021-07-26 12:00:22"
1625982722,"0",0,"0x1d69c84478129a01ca1ab08c2337e640ff42d959637f21f8f2414cb7512086fa","65853980063546066938545","16530225106681851499612","82384205170227918438157","QmQKU61VgfxvD1zsRKXydV1cDrirRJnjfmz6jnP3fonYZw","Hopr on Mainnet","264.345866726434470166","0","0",500000,"QmPBx3q1RFJaGBPpPGkvbezkyKCVcs1MHmJcp8z7g5d51o","132172933363217235043","17469684313837463680814","18730110000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625975371,"0",0,"0xff2c6be06625859aaa16daa989956bb8ec2773a597daa1031a25f84b4d4e550c","15576461924157180330482","3621197131999978080858","19197659056157158411340","QmfWjxaEaaLDVpZssqXEX3aHvLMiWdxxwbS4n1Vc658q1M","eth2","83.774185943528926871","0","0",500000,"QmQveXVeDbbLCTiRsDKbGvjz7UwLnZnTVGcVCaiZPL53X8","41887092971764463424","1754528557625239908366","646454000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625932911,"0",0,"0xbaa3578f5fae044773afb1d2f86eb9f2fbd91473faea64441c9b3d53c3854dd0","20129504435023778260550","10457449780060591241095","30586954215084369501645","QmauD14T4Uqrsik6vkxGnutzpjbi9FTzBiYKfX45BQGLMM","Yearn Finance Vaults","112.894175075716409882","0","0",500000,"QmNroHnbsi8FPUdXhxqXiN6ScZtfczh1SNfW1v2knCi5WK","56447087537858204938","3186273691506627065068","830954000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625881565,"0",0,"0x7c664a469ea98278e5124e165e0744085b1a9d3903ffe37c7c25b1d7aec5aa83","0","0","0","QmWiFjHuEzoKk6GkgUWvUHo6bCwqAZwYWPAw6VyG5vtTwQ","Curve Finance","5.481286681712742843","0","0",500000,"QmSJzuFntU39acXk4xiDHg8Jsm2yTGidT8NXzQk1KNzc3A","2740643340856371420","7511125921780372863","10000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625873577,"0",0,"0xf8b9ba9bb1c05096370606aa5fcc6313641e5a96be8101fc3a238aea7336deaa","3081251940896444762847","2613363172588364846754","5694615113484809609601","Qmf5a5VJqg2rpQ6RQ9AASBYh9UVkcWQx9q2SHo9Bjm9Eqw","0x Protocol","16.60984299279630891","0","0",500000,"QmYkQBWh7FefbnkvaLDvZMvkmgzz5b73YSXJtFVShQiEbk","8304921496398154450","68971721061336160960","1000010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625865349,"0",0,"0xa2def7f94b52e2a519ba9646a2c755b8dc81ffd8a7e6a5c51b43f72f0c2c1ff8","14580751012808818705604","8717813146034932406948","23298564158843751112552","QmZJRx81nYuWpLEAUkn6ZdeMN9Bxmxkd8Q8jT9P8uKmtM5","Maddie's NFT Lookup","105.853430960385685401","0","0",500000,"QmSs45qswEz3R4eA6EqgCafveSpjaeV8gQS3gbB8A1AEsV","52926715480192842677","2801237211521284690649","1012270000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625851384,"0",0,"0x3a58c651d725002d73537e44bc940763ee1647329f5dbcaf2c74a0831e16a270","2335427175617383693823","9505853119830901405615","11841280295448285099438","QmSGQsLs7Tpm4hGWULFcjVc7suYzZrtLz1M5nGq2SjT1kb",NA,"0","0","0",500000,"QmcEyBLu3tLyTRndCx9UGYdRi8ZRiVyU2MdbY1zYDg3FWM","0","0","14414985000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625845069,"0",0,"0xff385756354ffb35725cedf2aaa62ddaccd6cea38728b4a7993b8569089e28ec","0","0","0","QmfWvW1C8EKFGMhe1cDh8jErpFepdarvDXAzBV3hyYK3yu","Olympus","0","0","0",500000,"QmaDVRBeLQV5tXc7G4MjJLynw8CtZvGPVyxBdC2jLvJZM7","0","0","10000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625836980,"0",0,"0x4d4a747d890c63f85e47b9df02a9d490284b9163cd8c23d91c956feaab063298","90125895494130269313594","20913412720157052004305","111039308214287321317899","QmTYMx6Ls53MfqAPYbPwMyt45KKzayznc2kxeDiwmgvtF9","eip1155","433.4925888100975753","0","0",500000,"QmRTjoNTEYWCiYtBMkj4XoMwS8pDKfM9SL3WPFbp9MzcNx","216746294405048787568","46978956138320083371015","48746731591211380000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625836967,"0",0,"0xb5c57baf86e39e2a837634f5dcab48a536f3b29397d36eb165a821bd080146d8","14715750034484568873362","2907902701425094448028","17623652735909663321390","QmaaDA7XVVktfxCLMgfwG1z3KM8DSMoLkbemkTt9mQT8Qf","eip721","621.556441255530353552","0","0",500000,"QmUmnxpBCiAa3TNutcRG9US63gV1HLVnB5w7XxSMDgBUPU","310778220627765176625","96583102416559888780132","128993508259566310000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625833987,"0",0,"0xefcb9e49ebac50f2f87251f78c28b730f5cecebfab5b05a799c8888b98ff5ab6","46295979796248481403416","26601281721006484659262","72897261517254966062678","QmeUiEKEDTJ5gPRoN5FcUZn2tp1cBdae5DMbFDiL8UPxrZ","Liquity","257.81650169479145917","0","0",500000,"QmU3w1sz7LMoxNWgSovN7ehZHdXU18RNgHjRMHexsxnVio","128908250847395729556","16617337136535101830896","26597760622372390000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625810285,"0",0,"0x28ef98296776cf391293841a8f8a838cea705599b33d95dbd333049c631478c2","334357098952355011955","578361743674365346494","912718842626720358449","QmR6Sv5TPHktkK98GqZt4dhLNQ81CzXpASaqsibAxewv57","makerdao-governance","96.737338294754466357","0","0",500000,"QmNtpFrc6s93UVHo2ztpfduEoR4pideFwJHDQCDXm63ARE","48368669147377233166","2339528155088442240618","821624000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625805182,"0",0,"0xbab9979a276e230ab7f6dc18ea66a8d6e3fc662f5fc080b862f5a30c86883647","1698639085632408770351","2192604676580422344933","3891243762212831115284","QmauYgPmss6CEZXtaRvvGW2oiyLqxpoCkWNCTmFPVTFDfk","Compound V2","81.313599897431562675","0","0",500000,"Qmbdw6PFQogiJKnrbPnvdFf7dRK3xLK7hRD7RQVzTwTFEM","40656799948715781325","1652975382069895559503","100510000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625802757,"81180000000000",0,"0x69da0661f0434ec96f8135a82b11d2191e34441efc8f46c7e21b2cc2e75e9306","8658261389439592381970","5801569671049887664504","14459831060489480046474","QmVTrLgYWwa6siFYGfBnBR4nyCqhBJ25z2akHijKkRsB9X","Balancer","140.369114076259264973","0","730620000000000",500000,"QmWZGfX3rhHrnvQPT5mtiNXVHRXkCiaWRahYqYsmcxFYpP","70184445022526618631","4925864184872992844335","1961646000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625801313,"0",0,"0x7b2e47f5c8f1b951645e9c2858eb3fca35b2e473d2f8994fd3ac9094c739db57","5339710392869767678143","4008259866078554451857","9347970258948322130000","QmWdVndjDjT8gXsiv2J4XhknjcoZhpNf3N7cZoLV6HzTPk","Synthetix","27.23000559131823692","0","0",500000,"QmTJgHdps7u1kMrRrutmFGuXyadZBBNpZoQp4vcKCH6tus","13615002795659118458","185368301125805611355","245587000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625799260,"0",0,"0x04373d1c6436e9333992e19a7f6c37e20603b57a18aabc4d2bb0e219c0216f73","93138577545880504170","92570449102439199783","185709026648319703953","QmNd7CBxJPDuPoEfwjLX1ockBc315X5fBDzW4QN9ZKwFLW","Access Control Mainnet","29.282727645816712301","0","0",500000,"QmYZfcXQ6kVBRhP8nK4K4QptmLCxTm6X8JCL5CzdkLqqVX","14641363822908356147","214369534594769593395","50010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625799213,"0",0,"0xeda63ac431d3484ad7413989cc7044b87ef8d01252c2f610e415c8f0798fa56d","1763995828027271604595","3694694325125685162773","5458690153152956767368","QmeLLM9VgPFMRhMJnnDN3fAse86biLLqxgBtW2B8ZF8eix","Paraswap","37.067091326834585648","0","0",500000,"QmSsAx3oQzZw6Am1n7dW6PMUys3Ldeuyf7CZv7VNeFTZ1b","18533545663417292820","343492314857973940712","76010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625797191,"0",0,"0xf3ed4162725f4d690b1a532481e3cfdd15605aa919922cf43f5da92110419089","1389697555843485388290","484271044554926931481","1873968600398412319771","QmekqcLE25A51MTpWyWhYqy5vRL25KmZVNRfMCkrStQh8k",NA,"0","0","0",500000,"QmcEyBLu3tLyTRndCx9UGYdRi8ZRiVyU2MdbY1zYDg3FWM","0","0","1010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625796332,"0",0,"0x2f33513a1eafee12fd3f75bbe0c6a25348a74887b1e566f911e8cc55a04b9d70","49966851575667192342334","19290610780589393139614","69257462356256585481948","QmRWuFqUhuiggfSaSUsk4Z3BvZHwuwn66xw92k2fpNC2gF","PAX","242.37739315758321433","0","0",500000,"Qmec5r5FhtLfQtjscXC8tumEDjFhjWRnxZfFya5Jd5A8Fs","121188696578791607160","14686700178466416590593","7326344000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625793848,"0",0,"0xe6124100a73a72ba708b48e32b446800054d5fecb2bfa80b1746613b6e4c3653","587576297225166323550","1091213123418166029450","1678789420643332353000","Qmdpkd8yvD4XR3mQMZQmY5nqBQtjEac8gb8RoFFcWan7xE","Sushiswap - Exchange","0","0","0",500000,"Qmbdw6PFQogiJKnrbPnvdFf7dRK3xLK7hRD7RQVzTwTFEM","0","0","10000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625793670,"0",0,"0x143db715c25f1e97631fd370a1db89108baace5ae71366da39fa44136b3567b1","4618612996078645516794","2878140754758509467517","7496753750837154984311","QmPhfSkFPbooXNJUMcQSWjMXoJYF3GnWT4JmHkxYXA85Zz","Bancor","45.482621618809248818","0","0",500000,"QmUYTLw56AFj2RQoP5MBpuuxPVa9KRxRdTMseqgcHYj5yn","22741310809404624406","517167217329943613315","72363000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625791934,"0",0,"0x5a8a742afa787f0f54b62d1248cabb77b520e8eb041880c39b012e4d88b1681d","245908415843715231586","159877567141088986905","405785982984804218491","QmUS5rLubxakXFqLgorg9pWN557Cn1AvT2Jw2vb3PXZQ4L","Sushiswap - Exchange","0","0","0",500000,"QmcEyBLu3tLyTRndCx9UGYdRi8ZRiVyU2MdbY1zYDg3FWM","0","0","0","0",2021-07-26,"2021-07-26 12:00:22"
1625790652,"216810000000000",0,"0x5502f6187f6f27c01f633ae4cc0187c5c5b47a7c8cf47cf2938683ef228ccb56","11427257883407143386313","8673006371101422960945","20100264254508566347258","QmU4VyxYkMbYm5d7nLVBsatHqo2hrDTSbm7MvoPpSRMeYV","AAVE V2","90.873609112370171096","0","1951290000000000",500000,"QmWud4qZUrRwWtd9b1QwhKhQX1kznbtCh8dHrADdoZSL48","45436796822255087043","2064502856871895955610","958260000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625779350,"0",0,"0x48016f4e170edd34080ab9385c3845f8cb62275e4fde63243dc381e1a5027713","6087801283266027680991","3774563000145290939427","9862364283411318620418","QmTBjLFUyifcZKuy1UqJM1GM5Lp6Ne8cZL7zmSnZK6uPkE",NA,"126.476237753728134991","0","0",500000,"QmYihuyXQcuGrCiPx7NxhcizVFhn9e8y4XqTkLEEnikDT4","63238118876864067490","3999059679084391509044","1590226000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625778513,"0",0,"0x8ed494c552ba4bf8b5238df9a89fa3112b4735363ce2d75c2fa473c7553886ad","96185380609333971304","386021946120448217106","482207326729782188410","QmXxCcMpapHABFs1Z4hVj58kg95S4iMj27iL7S6GHxVomn","Bzzaar","0.116833214455484158","0","0",500000,"QmYihuyXQcuGrCiPx7NxhcizVFhn9e8y4XqTkLEEnikDT4","58416607227742077","3412500000000288","10010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625778489,"0",0,"0x45a6851c2f977fc91a390eb6f4c67a035296581244bc83cf8b74c5371f438436","7618896970714347204287","8861415695256669419024","16480312665971016623311","QmT2Y7SHXGRt7EKXzFPYMjnrgX64PQr86EjbsHoDLNzwLy","ENS Protocol","132.548109221161228428","0","0",500000,"QmYTpNtiL3aowFvApEi8Lmy71dGVft51n19o8GEumZ2UPu","66274054610580614193","4392250314526221566970","2046622000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625777653,"0",0,"0x42ca391b2466a83fc073fa8743ba0df9802e99e70022bd3be5f62334bade8d83","6660138898275838098965","10785214850543753479261","17445353748819591578226","QmSqNTuVwKTYLXdBVULroCKh3pUNNBVUmcu8tXJAXXdeUr","USDC Protocol","176.430974548017904202","0","0",500000,"QmZ81YMckH8LxaLd9MnaGugvbvC9Mto3Ye3Vz4ydWE7npt","88215487274008952072","7781972194990835376456","3699537660000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625773141,"0",0,"0x117e4340ed192c5c59a2fc5fef4568bfeab74577003c492cadd74ba2ca374461","14460295421763120204308","8103888897533281900368","22564184319296402104676","QmPWwJodEWyB2UgqnnqjPPb713PQi1K7b73syd9QxGTDRa","Lend721","219.004923009550139378","0","0",500000,"QmPGd9NRWbFxC6oG76vLYFpHPEGX6kZZw2MF3hco9Bug2K","109502461504775069674","11990789075604746017972","8203428000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625772818,"0",0,"0xea0081b34c9d8ae0c52c2131711f093d33bd6efb8638f0a5bbc3da0a08462a46","61325641061127727715575","30591906389715548357296","91917547450843276072871","Qme66ZNMxSdCQKzaDuvS381whCVYCQjf637sGZCqJHAWHB","Uniswap V3","309.96018960389206022","0","0",500000,"QmU2VngSqWUtEo8XpPiPmXBfwLHZGrKnXqmifcj7GDH1b4","154980094801946030011","24018829784820178886530","31008972790000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625772052,"0",0,"0x90dd08d1d1809777337d846d1fed3d6c00d932fe9802ead39c81fc8614bff390","706863180755872542765","160138469843043921996","867001650598916464761","QmY68uGbdgD9gkhvEQrAMp3DDj3ojrKhe23fTmXpRkqgmm","dChan","56.773242048366642407","0","0",500000,"QmX3zztdWgsZN35tPWQsWyWwDMvGbuaqzRiQZ5QQhimgcE","28386621024183321198","805800253170606547480","300010000000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1625502358,"0",0,"0xdf25b6d79ea8ab8822c354154657a61af5e7c970d7d418a6410ced89e1e36e74","0","0","0","QmdMiyqe4jswZcTRqUS26U4U232tjvkkGLr4cx2ZXPaeR9","Myfirstsubgraph","0","0","0",500000,"QmRdU9R5Peg9zeDaose3uMmDqnzDc2sYdNUisz3dUXE1Su","0","0","0","0",2021-07-26,"2021-07-26 12:00:22"
1624869629,"0",0,"0x5b83184ead3290c43e0a5524f086595e3ced90af300fbdfcfc07c7b884ebec54","743785832514289577531073","401986392207585595178395","1145772224721875172709468","QmUVskWrz1ZiQZ76AtyhcfFDEH1ELnRpoyEhVL8p6NFTbR",NA,"758.222056946831218355","0","0",500000,"QmQigo7JBb2xKD7A7SCb5FNvvP15mBxsSczXkfDcS2yUdY","379111028473415609159","143725171910170940750350","154024152940000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1624577171,"0",0,"0xc9d18c59e4aaf2c1f86dfef16fbdc0f81eae8ada58d87a23d2666c45704b8823","905263768971486541269","1405186136137000775634","2310449905108487316903","QmbvTyvmxqHLahZwS7fZtVWGM85VCpCiKHiagPxQJp5ktS","Dinosaur","19.817835782289571711","0","0",500000,"QmZeWyMirLaNvzrkx5Sqz66otBpu37kWCndYiWYZRtEBKy","9908917891144785855","98186653773449230187","602791610000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1623273867,"468265068859291787",0,"0xc064c354bc21dd958b1d41b67b8ef161b75d2246b425f68ed4c74964ae705cbd","1025032150076839251210646","590819461962974311578415","1615851612039813562789061","QmbHg6vAJRD9ZWz5GTP9oMrfDyetnGTr5KWJBYAq59fm1W",NA,"730.384775923053450454","1797828224618535988","4214385619733626140",500000,"QmU18DLzTahNHe8rKscGZSckaZQ9ypDhh5b2fxMzUbYqeR","365190911751099277776","133364941124231116583700","142922653690000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1622792105,"7865550000000000",0,"0xf8481d0118ec6098d00629414d600f5d87a1c8a94e2720933643d2eacf648311","728861975004528277751945","294135045939522131962632","1022997020944050409714577","Qmf3qbX2SF58ifUQfMvWJKe99g9DavSKtRxm3evvCHocwS",NA,"0","0","70789950000000000",500000,"QmYqP58KvyrsYFtanboRfn2xb1jvGDs9jHWWvcVZS3KZVJ","0","0","500730010000000000000000","0",2021-07-26,"2021-07-26 12:00:22"
1621030844,"889528245736251223343",0,"0x4810cc7741423cec7e44fc7ec7a479e521453cbf090e74b6186d3a2264588fe5","1729223123309676714554149","980519393380253805539718","2709742516689930520093867","QmTBxvMF6YnbT1eYeRx9XQpH4WvxTV53vdptCCZFiZSprg",NA,"698.633072121109957834","1832547359602069895531","8005754211626261010265",500000,"QmcuuWGu21NkCYLBPt5oWaS7e3nAF1jPsckaUh5KAafuyu","346434990842276994299","121015470971194285567599","135165351915935100000000000","0",2021-07-26,"2021-07-26 12:00:22"
