"symbol","model","eval_set","rmse","rsq","last_refreshed"
"CHZ","xgb","holdout",9.14171644105416,0.0888928414077885,"2021-02-24 14:52:53"
"CHZ","xgb","test",2.90934822886194,0.116741523653007,"2021-02-24 14:52:53"
"CRO","lm","holdout",4.61756588088856,0.507611988529852,"2021-02-24 14:52:53"
"CRO","lm","test",1.10731846946891,0.541858990490465,"2021-02-24 14:52:53"
"CRO","nnet","holdout",11.2042599874875,0.137891789543842,"2021-02-24 14:52:53"
"CRO","nnet","test",1.80268432213781,0.0659319875893463,"2021-02-24 14:52:53"
"CRO","pcr","holdout",3.36409347180885,0.379807989130171,"2021-02-24 14:52:53"
"CRO","pcr","test",0.980081935399061,0.153134019134913,"2021-02-24 14:52:53"
"CRO","rf","holdout",5.96919262272204,0.0410461964251775,"2021-02-24 14:52:53"
"CRO","rf","test",2.08676999704711,0.08631311961875,"2021-02-24 14:52:53"
"CRO","xgb","holdout",6.70409695766984,0.000660266981174751,"2021-02-24 14:52:53"
"CRO","xgb","test",2.58254109266111,0.0814358267078935,"2021-02-24 14:52:53"
"CRV","lm","holdout",2.19993941254585,0.928147665972208,"2021-02-24 14:52:53"
"CRV","lm","test",2.68276243541866,0.58014491382926,"2021-02-24 14:52:53"
"CRV","nnet","holdout",4.24928616843898,0.313652105042629,"2021-02-24 14:52:53"
"CRV","nnet","test",6.59753679233374,0.341098332935148,"2021-02-24 14:52:53"
"CRV","pcr","holdout",2.97876889473339,0.653140858891355,"2021-02-24 14:52:53"
"CRV","pcr","test",3.05471851653025,0.516811123778556,"2021-02-24 14:52:53"
"CRV","rf","holdout",5.50187775329846,0.0860776232174823,"2021-02-24 14:52:53"
"CRV","rf","test",5.15977153747493,0.0868425961623275,"2021-02-24 14:52:53"
"CRV","xgb","holdout",4.78121379627723,0.108368837894614,"2021-02-24 14:52:53"
"CRV","xgb","test",4.73301708129787,0.121941798348182,"2021-02-24 14:52:53"
"CUR","lm","holdout",2.13066348859871,0.991505786198455,"2021-02-24 14:52:53"
"CUR","lm","test",2.19160194595224,0.278917188006934,"2021-02-24 14:52:53"
"CUR","nnet","holdout",4.27053531739301,0.959874043231533,"2021-02-24 14:52:53"
"CUR","nnet","test",5.32291647769758,0.302535605345949,"2021-02-24 14:52:53"
"CUR","pcr","holdout",2.99111739990833,0.959897610705527,"2021-02-24 14:52:53"
"CUR","pcr","test",2.71846274913422,0.45361933349864,"2021-02-24 14:52:53"
"CUR","rf","holdout",8.70966102019476,0.000640821081221984,"2021-02-24 14:52:53"
"CUR","rf","test",3.56632943035351,0.19184600545388,"2021-02-24 14:52:53"
"CUR","xgb","holdout",5.02098878623249,0.604120491888243,"2021-02-24 14:52:53"
"CUR","xgb","test",9.91961122973106,0.200513612642679,"2021-02-24 14:52:53"
"DCR","lm","holdout",2.97538605581992,0.146387756272572,"2021-02-24 14:52:53"
"DCR","lm","test",2.06128657460468,0.573624058589031,"2021-02-24 14:52:53"
"DCR","nnet","holdout",5.35767412039733,0.0650821066920162,"2021-02-24 14:52:53"
"DCR","nnet","test",3.44184549379774,0.191296386386347,"2021-02-24 14:52:53"
"DCR","pcr","holdout",2.69243838344418,0.0867562087145778,"2021-02-24 14:52:53"
"DCR","pcr","test",1.65482398757034,0.398384906612382,"2021-02-24 14:52:53"
"DCR","rf","holdout",6.0799308410501,0.0377910365990528,"2021-02-24 14:52:53"
"DCR","rf","test",2.91296781809926,0.126184810638974,"2021-02-24 14:52:53"
"DCR","xgb","holdout",5.11403574685643,0.00472788332236569,"2021-02-24 14:52:53"
"DCR","xgb","test",3.7580978865914,0.0800785966619733,"2021-02-24 14:52:53"
"DGB","lm","holdout",3.16727570963285,0.664270613077079,"2021-02-24 14:52:53"
"DGB","lm","test",1.53290989864672,0.401458817861689,"2021-02-24 14:52:53"
"DGB","nnet","holdout",4.2803132683109,0.329381531833655,"2021-02-24 14:52:53"
"DGB","nnet","test",2.0895847987997,0.142468998905352,"2021-02-24 14:52:53"
"DGB","pcr","holdout",3.00611484875733,0.624505676590636,"2021-02-24 14:52:53"
"DGB","pcr","test",1.9140667807403,0.125998302757421,"2021-02-24 14:52:53"
"DGB","rf","holdout",3.81119613101203,0.410938500019966,"2021-02-24 14:52:53"
"DGB","rf","test",2.46257162026512,0.091031503403071,"2021-02-24 14:52:53"
"DGB","xgb","holdout",4.72524289454024,0.0764180584227884,"2021-02-24 14:52:53"
"DGB","xgb","test",3.49218362787382,0.040713473777481,"2021-02-24 14:52:53"
"DOGE","lm","holdout",1.53902910303871,0.72176221356698,"2021-02-24 14:52:53"
"DOGE","lm","test",3.64904076041453,0.797950685182522,"2021-02-24 14:52:53"
"DOGE","nnet","holdout",2.67228308325979,0.0175372279701923,"2021-02-24 14:52:53"
"DOGE","nnet","test",53.5443053935115,0.313725959980424,"2021-02-24 14:52:53"
"DOGE","pcr","holdout",2.47074672129712,0.0077862759158356,"2021-02-24 14:52:53"
"DOGE","pcr","test",4.11867741443235,0.44115080153955,"2021-02-24 14:52:53"
"DOGE","rf","holdout",3.75800041829448,0.0759565200859926,"2021-02-24 14:52:53"
"DOGE","rf","test",5.80846304755474,0.176465310605446,"2021-02-24 14:52:53"
"DOGE","xgb","holdout",5.28324477555726,0.00000810781107315106,"2021-02-24 14:52:53"
"DOGE","xgb","test",5.81301662062419,0.168328695580145,"2021-02-24 14:52:53"
"ELF","lm","holdout",2.35652042706942,0.810349644438038,"2021-02-24 14:52:53"
"ELF","lm","test",1.35093342938465,0.616145459841999,"2021-02-24 14:52:53"
"ELF","nnet","holdout",3.56320427740027,0.42389488207713,"2021-02-24 14:52:53"
"ELF","nnet","test",2.5570185340764,0.163142050466439,"2021-02-24 14:52:53"
"ELF","pcr","holdout",2.5469595247331,0.671994456994036,"2021-02-24 14:52:53"
"ELF","pcr","test",1.94724987717946,0.215330029798494,"2021-02-24 14:52:53"
"ELF","rf","holdout",3.4851329380393,0.540373112063609,"2021-02-24 14:52:53"
"ELF","rf","test",3.32957063215855,0.0351541835301943,"2021-02-24 14:52:53"
"ELF","xgb","holdout",6.91487878857382,0.116323261671688,"2021-02-24 14:52:53"
"ELF","xgb","test",4.87207474831124,0.0177978384744509,"2021-02-24 14:52:53"
"ENJ","lm","holdout",1.7447535183652,0.856544927696055,"2021-02-24 14:52:53"
"ENJ","lm","test",1.35594443376656,0.545734762438965,"2021-02-24 14:52:53"
"ENJ","nnet","holdout",3.19079450106563,0.172254050881731,"2021-02-24 14:52:53"
"ENJ","nnet","test",2.04810823901541,0.135955449722415,"2021-02-24 14:52:53"
"ENJ","pcr","holdout",2.78928755747986,0.388688036359006,"2021-02-24 14:52:53"
"ENJ","pcr","test",1.65404549952144,0.233117489881684,"2021-02-24 14:52:53"
"ENJ","rf","holdout",3.98122870927852,0.0761609169974606,"2021-02-24 14:52:53"
"ENJ","rf","test",3.95125258342332,0.123196181488144,"2021-02-24 14:52:53"
"ENJ","xgb","holdout",4.36752879196071,0.0177029250756522,"2021-02-24 14:52:53"
"ENJ","xgb","test",5.84284188628378,0.035760670189136,"2021-02-24 14:52:53"
"EOS","lm","holdout",1.65376212656821,0.911741850762323,"2021-02-24 14:52:53"
"EOS","lm","test",1.74901029999419,0.288211459977459,"2021-02-24 14:52:53"
"EOS","nnet","holdout",3.24018669337111,0.345034661585474,"2021-02-24 14:52:53"
"EOS","nnet","test",1.59007572020948,0.117129496188378,"2021-02-24 14:52:53"
"EOS","pcr","holdout",2.45681780233778,0.663979864353151,"2021-02-24 14:52:53"
"EOS","pcr","test",1.31962579670771,0.246590650146251,"2021-02-24 14:52:53"
"EOS","rf","holdout",3.43178453756612,0.410844436625883,"2021-02-24 14:52:53"
"EOS","rf","test",2.16609772440987,0.0946080570530951,"2021-02-24 14:52:53"
"EOS","xgb","holdout",3.5440846298673,0.218246601644297,"2021-02-24 14:52:53"
"EOS","xgb","test",2.39587971084825,0.0417190247782652,"2021-02-24 14:52:53"
"ETH","lm","holdout",1.12614110167395,0.909002329976518,"2021-02-24 14:52:53"
"ETH","lm","test",1.19178311642196,0.684567748823871,"2021-02-24 14:52:53"
"ETH","nnet","holdout",2.30781918549497,0.246351871126783,"2021-02-24 14:52:53"
"ETH","nnet","test",1.72592693561663,0.228010770044592,"2021-02-24 14:52:53"
"ETH","pcr","holdout",1.75794034691027,0.561615560724544,"2021-02-24 14:52:53"
"ETH","pcr","test",1.32859895427108,0.410071619006316,"2021-02-24 14:52:53"
"ETH","rf","holdout",2.93778527397899,0.165457879513042,"2021-02-24 14:52:53"
"ETH","rf","test",2.20727661629114,0.256158364517299,"2021-02-24 14:52:53"
"ETH","xgb","holdout",2.67336548940341,0.187050953836207,"2021-02-24 14:52:53"
"ETH","xgb","test",3.04379187907309,0.1433431718976,"2021-02-24 14:52:53"
"ETP","lm","holdout",1.09315485929033,0.899873376436609,"2021-02-24 14:52:53"
"ETP","lm","test",1.67837441024084,0.491158602713766,"2021-02-24 14:52:53"
"ETP","nnet","holdout",2.69323684518593,0.280993103742774,"2021-02-24 14:52:53"
"ETP","nnet","test",2.71376060794942,0.214145969724517,"2021-02-24 14:52:53"
"ETP","pcr","holdout",2.12990801855229,0.622658911012867,"2021-02-24 14:52:53"
"ETP","pcr","test",2.0505836203109,0.217471347360602,"2021-02-24 14:52:53"
"ETP","rf","holdout",3.75613333847956,0.0265640095632223,"2021-02-24 14:52:53"
