"date_utc","date_time_utc","bdao_price"
2021-05-03,"2021-05-03 13:20:03",0.427064691675908
2021-05-03,"2021-05-03 13:30:03",0.378052403206086
2021-05-03,"2021-05-03 13:40:03",0.392253418527029
2021-05-03,"2021-05-03 13:50:03",0.392253418527029
2021-05-03,"2021-05-03 14:00:04",0.420909722679393
2021-05-03,"2021-05-03 14:10:04",0.420909722679393
2021-05-03,"2021-05-03 14:20:04",0.420909722679393
2021-05-03,"2021-05-03 14:30:03",0.420909722679393
2021-05-03,"2021-05-03 14:40:04",0.420909722679393
2021-05-03,"2021-05-03 14:50:04",0.420909722679393
2021-05-03,"2021-05-03 15:00:04",0.420909722679393
2021-05-03,"2021-05-03 15:10:03",0.420909722679393
2021-05-03,"2021-05-03 15:20:03",0.420909722679393
2021-05-03,"2021-05-03 15:30:03",0.420909722679393
2021-05-03,"2021-05-03 15:40:03",0.347939811109205
2021-05-03,"2021-05-03 15:50:04",0.369467690731809
2021-05-03,"2021-05-03 16:00:04",0.353492233696604
2021-05-03,"2021-05-03 16:10:03",0.353492233696604
2021-05-03,"2021-05-03 16:20:03",0.369639155382626
2021-05-03,"2021-05-03 16:30:03",0.369639155505337
2021-05-03,"2021-05-03 16:40:03",0.372073048048052
2021-05-03,"2021-05-03 16:50:03",0.372073048048052
2021-05-03,"2021-05-03 17:00:04",0.372073048048052
2021-05-03,"2021-05-03 17:10:03",0.49059308735662
2021-05-03,"2021-05-03 17:20:03",0.478543207458467
2021-05-03,"2021-05-03 17:30:04",0.429916520073384
2021-05-03,"2021-05-03 17:40:03",0.429916520073384
2021-05-03,"2021-05-03 17:50:03",0.420486761646326
2021-05-03,"2021-05-03 18:00:04",0.420486761646326
2021-05-03,"2021-05-03 18:10:03",0.420486761646326
2021-05-03,"2021-05-03 18:20:04",0.420486761646326
2021-05-03,"2021-05-03 18:30:04",0.460933354193714
2021-05-03,"2021-05-03 18:40:04",0.460933354193714
2021-05-03,"2021-05-03 18:50:04",0.460933354193714
2021-05-03,"2021-05-03 19:00:04",0.460933354193714
2021-05-03,"2021-05-03 19:10:04",0.446272422328541
2021-05-03,"2021-05-03 19:20:03",0.436665645510075
2021-05-03,"2021-05-03 19:30:04",0.436665645510075
2021-05-03,"2021-05-03 19:40:04",0.430605735762262
2021-05-03,"2021-05-03 19:50:04",0.430605735762262
2021-05-03,"2021-05-03 20:00:04",0.430605735762262
2021-05-03,"2021-05-03 20:10:03",0.430605735762262
2021-05-03,"2021-05-03 20:20:03",0.430605735762262
2021-05-03,"2021-05-03 20:30:03",0.430605735762262
