"address","TotalProfitLoss","TotalSignalledTokens","TotalUnsignalledTokens","date_utc","date_time_utc"
"0x30c0aa3b01f3da3bfe7d06b309bf907e0a1a913f",0.00208554295708241,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x306e66c30f2dd2be188f72132ca71a31a9919bab",0.00127128177480322,0.0021,0,2021-07-29,"2021-07-29 06:02:58"
"0xc124b60f0092064b0d6463f07e77e1a5c1e3dadd",0.00112952940416913,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xb471f3bf049b06598411f059ccf716c883801f69",0.00110246630550102,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xd5c5623879ed4b16aa300b813b658cd0b538168b",0.00110246618134963,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x57abaf36d6d09bdf1212b1bf375e80f16dc212e5",0.00110246591318962,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x0aebe55030c3c578605a75e0fe1514ffa5ffd7fd",0.00110246578903926,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xf1bc6674b2ca160361f73037a544f5173ad639aa",0.00110246577413952,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x374d410f0edf510562aed617e8de0a47baf5cd60",0.00110246576917931,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x823948435ce93d196d6649ef6ed9d96aa74ba7ab",0.0011024655655751,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x0dfb596b2b071c581fce96ef2299ce4f7dd4a842",0.00110246509876939,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x61a5a1f7101c83e61f8f4746d5bf36253d8a4085",0.00110246508386965,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xc9cd6316894870248c51a9496d9cacb159f89238",0.0011024650689716,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xf0c0d3a039f7d61b03208b431c836c12f5d3e10d",0.00110246505407289,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xd079c2b794b0b60c4882a310778718321b188788",0.000815146803742479,0.008,0,2021-07-29,"2021-07-29 06:02:58"
"0xddcdd2e4d5b0397537f485a72d971b403423403b",0.000800941221000384,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xf7239c28a0e48425f0499cb7ef6c87aff5df2d16",0.000645597674308093,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xd063cee86877473c2d28a4339a444e2562f61341",0.000644501295891803,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x66c87d31373fcbcd2bf1585a5dc800f6c2c82a4a",0.000644181986621944,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xd6769a5fa7203cafd80df9598855a92921b2ced1",0.000644116997068803,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x00ee80c322d6e956d2629a73223605bbda946f2d",0.000611184011655955,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x42ec58c892223f6bb5c9dfd1f022ba156053e233",0.000411951922688672,0.011,0,2021-07-29,"2021-07-29 06:02:58"
"0x8a3e323d498d3f81a1a2c48a436e892886f127d1",0.00035580867649343,1,0,2021-07-29,"2021-07-29 06:02:58"
"0xd858f6b012b8375ac8bd7eb2bccbabf904fd40f4",0.000308735824279134,0.001,0,2021-07-29,"2021-07-29 06:02:58"
"0x0997c68c0a99ab239f1589bf0ea7404e602b6f77",0.000306599245301419,0.001,0,2021-07-29,"2021-07-29 06:02:58"
"0x2aaff1865ef25b2f3370e8e287926ad26dd80d1a",0.00030656458885922,0.001,0,2021-07-29,"2021-07-29 06:02:58"
"0x84ef8cc347b05447f43ba97049f5d716b1dd7945",0.000280335358306754,0.001,0,2021-07-29,"2021-07-29 06:02:58"
"0xf1839e02962c4ff2830c1a211da5f492ad83fe4f",0.0002557876121595,7e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xfcba4ae8f19a06e240ad94509d0ba1c4f5c21259",0.000241221228932609,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x02cb44df23e2a5840eef59dbed570aad6401d3fa",0.000191206760623126,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xdd9b9763cd2ae75eb70b0da68c82b584fe8ce504",0.000186470151029332,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x47968acc9cf377a3019b5bcbdbe6dfa490975035",0.000186468408272422,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xd50579dd7497efcf98c22815de7cc111bbddf374",0.000186468407879824,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x845fbee8c31174a730642b813dcfc1ac628d55d5",0.000186466885181994,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xbaa6ab8ff0c597041b2bb9d8771c1fa7e28941bd",0.000186466885118143,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xa5a56811bc9934b85cbcbf532e0bde06019832e3",0.000186466885051791,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x2528a94c817622d00fc816a05253e3e1a1d38e15",0.00018646688498794,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x451099cd65b4656631a9dcf3613d90dd72e8f2ff",0.000186466884921588,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x097584de253d605dd171a5c0b60360a95cc04928",0.000186466884857737,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xaa6c7b556449e1d5a75b6322a256180edd1c8edc",0.000119947125083067,0.001,0,2021-07-29,"2021-07-29 06:02:58"
"0x891ade8337151b26dcbe6662e5180f00ed14959d",0.000119910169373049,0.001,0,2021-07-29,"2021-07-29 06:02:58"
"0xfc423cdb6f1605a3fde15e2c53ef908ab71097de",9.22466150916237e-05,9e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x02fb83e7b0ec08bc02a16e9c15cc92ec0482ad9a",9.2246614492055e-05,9e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x7ac72c7fc3beed2ab9f3d218ed7ee20ed2f3875c",9.22465276990777e-05,9e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x6868ca9a013d8765864b6a41da4bcb988dd99675",7.56659047837325e-05,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x6ad56f3706af126b1ce48211fccc4e301dec46ef",6.35058757891689e-05,0.00011,0,2021-07-29,"2021-07-29 06:02:58"
"0x28becc0eec396a0b882e7a68028b25078b91ba85",6.27281132619156e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xa99d480003d622dca2d16468c48a2feb634193ef",6.27228512034455e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x96a0ac12fc6863f959be2a3728a829f8efe0125c",6.27226786780905e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x0c9bc432c1b470282ca284bd31edcfce9af2d733",6.2717389676979e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xa489bc3d18d0fbe73e574c4b327d84ca7e383b0a",6.27138705775511e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xb3565f0dd95a8cfdea02fe1a276eda17df56424a",6.27123198641489e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x57ddab0ca4f0c49553228c180ec660ac1db99328",6.27116831144425e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xcedae9684a1083f1de86eb8dad5bf89139c247ae",6.27113912651417e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x785931c5d331cabc1a98c52b8556d0502c8bf2c7",6.26934228946773e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xd2d653ee3ab7fcf8a437c776e044da5417e00bb4",6.269210384865e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x693ff9f59ead16361e36f3139b754412541aae56",6.26878802590863e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x169604c0eac7914016f9ecd018174fc860d02dbe",6.26878802137065e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xf320187b3aed99e8e4a550c899cab45460ea6298",6.26726794293643e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x15ebd4d7fd09edc550477740b88fc10b19d2314a",6.26726793839846e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xa7c1ffdd40705b56785b31d48ff355e7b6f0336d",6.2668871186489e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x1e382f6ea6badf81e18d79dca42cf3d23b5f6ad3",6.14752464656692e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x098a1b561c7c09a9f30e96a6f627770769e37699",6.14596402184533e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x11ab768cf559e2afb3ca33619f7f2e981d6eb705",6.1435667931566e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xbf11ab18b1c2407797fd8a2d293d09c6f269c175",6.1429976267118e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x0a347720a175ae6d6aa4652871441d6f95a6de0c",6.14168282533322e-05,0.00021,0,2021-07-29,"2021-07-29 06:02:58"
"0xc91cc336378c4e9d0692ef14441e94263fc15426",6.14145870661328e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xf6a1981376f600ba8af5dff4d36e0b51afc80f70",3.72784043795755e-05,9e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xa9f35c463af8c4f42d8955959636299ea3d34a6c",3.72784027555734e-05,9e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xeca23f81ac386c59e11c64ba2abc6dd397d5eb21",3.72784011320496e-05,9e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xa76894da9a28ed79741e89fcd8c38ec00b1fff6d",3.1304557910798e-05,1e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x05be3fbe36e84b550f687afa6f65b78884792e9b",2.37330682551664e-05,0.00014,0,2021-07-29,"2021-07-29 06:02:58"
"0x7c311ed6a4bbe1afecb7cef411282622161c9cae",6.2501420202973e-06,2e-05,0,2021-07-29,"2021-07-29 06:02:58"
"0x7c2bfdbf170bbfbb2984f70d979470c141962e71",6.14500780828163e-06,2e-05,0,2021-07-29,"2021-07-29 06:02:58"
"0x2b51e79601dc0c503d59b534510e186d533e91bd",-1.94104109201212e-07,1.1e-05,0,2021-07-29,"2021-07-29 06:02:58"
"0xbdb9c076a38c64f4a03e5ec00c9f78278fadadd9",-5.4273743999017e-07,2e-05,0,2021-07-29,"2021-07-29 06:02:58"
"0x5380fe53ce0ecd4b1566bb6de9c9b537462efa55",-5.42880717807139e-07,2e-05,0,2021-07-29,"2021-07-29 06:02:58"
"0x324573a3d659eb0069262da78deef0c69ee63a1c",-9.41951380565925e-07,0.001,0,2021-07-29,"2021-07-29 06:02:58"
"0xcf353f8abfa2c34ca65de7ef19126f0e888049b4",-2.68882319764479e-06,0.00011,0,2021-07-29,"2021-07-29 06:02:58"
"0x4fcc9be5f7470570462f0868b9543d96074a976e",-3.58729003269071e-06,0.00012,0,2021-07-29,"2021-07-29 06:02:58"
"0x04e143012ddcd4da17c439992614f51d4f2d367d",-5.42868253432501e-06,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x90eb99fd053467d1727abe932a03c64e612c28d6",-5.51027181964902e-06,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xc017c562b62a9be606f04faeadde989caba14ce1",-1.32191261256422e-05,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0x325a02983c5858ebc656e9a6442b195f7143a413",-1.34045372878017e-05,6e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xe784226260d2e0081a9d55cde9384f6f3d8caa99",-2.01178383897607e-05,0.001,0,2021-07-29,"2021-07-29 06:02:58"
"0x5fe8b642fc18eecb93b12999025aaed6b5fd8578",-2.48512188337814e-05,2e-04,0,2021-07-29,"2021-07-29 06:02:58"
"0xe9b63cd0630d39bd18a53b868b87b2bcde155d66",-0.000123184168984694,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0x8566ccddff04fffa3eb65e1d53284620a8e80ecb",-0.000123184214400213,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0x4abc8fef88a9ef6700d508944fe81b8f5b21490c",-0.000123184229537537,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0x2510f6e8ab66b4e0c14603336efa11bcaa565717",-0.000123184244676633,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0x0defd40525a2781aa64ff9bbb7dbdd75fa91c636",-0.000123184290092151,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0x766f342d7d1028a922ec3874f7971952247750ec",-0.000123184329451321,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0xb76033a436fffe80830dbd812436fb28791801b7",-0.000123184344590418,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0xd3accc729f1cec0c135dcb24d92a4df3b1c0c24b",-0.000123184359727742,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0x671096f22eb6f98d5450ac5b20ce2ea1ac80c230",-0.000123184374866839,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0x41c4f26ffba1a9705c04242ff093441fcebb3158",-0.000123184390004163,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0xf0132644e649bfc2db6f93157c83e77ac8cbebb8",-0.000123184405143259,0.005,0,2021-07-29,"2021-07-29 06:02:58"
"0xd85202ff056d631bf3beb8ad8467d8c09274b835",-0.000197094895633359,0.008,0,2021-07-29,"2021-07-29 06:02:58"
"0x1ca308a4d5c050a727f6bc32370aaadb43696b01",-0.000208548867025823,0.009,0,2021-07-29,"2021-07-29 06:02:58"
"0x7eb86d114a8eaccb6b47152943e08d14eb9857b2",-0.000210209497733798,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x1b07f9703ff6f49790949827a7799497e3a9298b",-0.000210209498003584,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x3e9bd51857f02533c8851e5261f3ec64bf406b6f",-0.000210209604250595,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x3ef9cf66f82c066454e6f6bf3c09ec7179f455a1",-0.000210218757410989,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x3abc53337a4d83fc45b6bc94d57fefc867be0bb5",-0.00021021880390994,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x097d1eca021b5d9e36cea3485f34ea7ed2ee6db9",-0.000210218863657999,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xe280faa8cdb122ab363ec7227768469bd9411638",-0.000210218879338443,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xf257a01edca5e43a439dd1b26c2b7f83ff2991ec",-0.000210218879878758,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xaf0da0d74b47d2750526d2505e6f81b9256533cb",-0.000210218924487721,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xff173b3ba65f49f45c15f3b7ca70b015b694aabe",-0.000210218925837394,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x737fb629eabfcfe4ff45a3032a16fc34284580e4",-0.000210218986125769,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x5b3ab89153dbbf4f562a4df2495427ea3dcbe9b9",-0.0002102190623626,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x1ee0ebdeeb0bc615e5dda2f28067f9517505eec4",-0.00021021909291132,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x7ad803f60a124d81c52cfa1974606f46d98c8d47",-0.000210219093452668,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xe06f5af27e9ec0f7dda79a34784ffe0e90f779de",-0.000210219123461074,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x9f8c20452ae7e4ca46c2648c3ffd36fee1421a24",-0.000210219169688467,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x6a9b32f177401de1e2478c8726f5ca4b1760bb4a",-0.000210219184558809,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x15b209de1151ae2fbec671d59703c3f487b90784",-0.00021021920023822,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x6d651413846b70d5e48534ce357efbe9f212e097",-0.000210219215648877,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x72ee2db727824b0af9ee0d909ed80897ca81c84c",-0.000210219322165674,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xcdeeb65770beca2a39f20fd4ad83b18d921ff2c2",-0.000210219337573527,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x237c8837ccde4a7721c00a2482471a06a78957d8",-0.000210219368123279,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x9b6a7dd9de1d919a672bde670c2ebce19d93b54f",-0.000210219398673033,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xe0e54e65cea5f6e3a6b0ea405091e1075d06b11f",-0.000210219429221015,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xc54b7d392cdb79a82c16aeb64aaaf9f134a5a7e1",-0.000210219459769736,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x475a107e85da508e838671a7cbc8d2fa715eba61",-0.00021021949031949,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x8e01fe4757e11e110aea73fab956f2c4a106d160",-0.000210219505728373,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x1a73c65b00dac5f3924732d087d8199f72de355e",-0.000210219566558093,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x56e7dba9aae67152f30aa33a2f066101ec410dc4",-0.000210225635071273,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x189a504ebec2cfb9210bc4b4d330f53ded12ffda",-0.000210236943541304,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x05a5521e3ad4784851e0e6a428aaa863058392bb",-0.000210236974090025,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x6b5dbb3146a5ac592a15e4bc7b01beedde743e72",-0.000210255718827866,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xfc98fbe38b053292e46941bee24abc014ab458ec",-0.000235187451448723,0.085,0,2021-07-29,"2021-07-29 06:02:58"
"0x5a4b8ca310c0481b0194d952cd843555e99b3f77",-0.000238990103243256,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x40626009c806486ac3ed37d332420a584725fa72",-0.000238991650774879,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x18f97bbf4fc928d899075fd5ce00c57ee8cfd760",-0.000238991768939225,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x2b495d8a1bfb24a6732117e45f521b89c255c0de",-0.000238991829805117,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xec69d7349efa6b5b389a7040ee612efc406fd353",-0.000238991965812287,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x20a3f00a3e5f031ccc1782500902f9c8a01a35f7",-0.000238992026381067,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x344d6eb8f27db2bddeb4cf3c694311da3f7c57d1",-0.000238992086949846,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x7fd985de3ee9236145b465c8fccd7239b7cea918",-0.000238992147519658,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x1b770496713f689855388c20f85f9275a1d8eace",-0.000238992208088437,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x11d613fc2b236b2253d250da7944f08f37579e5e",-0.000238992268657219,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x72853dd56ca6fa3e08f0e0b89573a8729150c0ea",-0.00023900146907219,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xa2fc67f5d5d160c9d4c713bc3a58a53164cb37fd",-0.00023900152964097,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x238fa5a13272b59ba86f23b703c6ea29bb04ae95",-0.00023900159020975,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x8c77e16d931a77f2a749e6692b3529bf97f25a4a",-0.000239001650777498,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xe9f4f048880d4ad76d1dd5ee35a99405a3de2be0",-0.000239001711346278,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x014809ca4cf2c628064b5d8ace929a776b4ddce8",-0.000239001771915057,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xe5b58d2280af68bf977b85e89f7263f8d9976196",-0.000239001832483836,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xfb3d7db0de2da27c55be7d6d45014e6703d8ccde",-0.000239001893052616,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x79e9e6a2ceb785413f2b469684b76f09753fac13",-0.000239001953621395,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x2b8705fd9c91a05a4bbb78a6d8dc12090cbb0219",-0.000239002014190176,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x93aa25f6505f2cea809eed9955a580d8a0e1a6f3",-0.000246368383383135,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x3d3ae98e74231b078cfdc300c0d6ac471d99a80a",-0.00024636853476701,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x201bf4ce560031f41654cdb08c9de590a6fb6b1b",-0.000391206162816183,0.015,0,2021-07-29,"2021-07-29 06:02:58"
"0x9e5923eba7a7f079df1c077d085391c829990147",-0.000513000038832412,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x65c02ff7118f13f54e02a71704a92ae997dc329c",-0.000513000392152269,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x1f6ad419fab91cca4dbe856f0151f2380795af32",-0.000513000488444069,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x1957f47d6c0517b8fdb3aba1888a19a716df735e",-0.000513253242311742,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x31aed346726d22720c66f53c6238d366ffac1f1e",-0.000513369090089629,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x9ace83e4c444cbca1e33df071b7e022bc17cd6e7",-0.0005133691863684,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xec32168e54f6f5f99dc66ad75587a6042ccc0e94",-0.000513369325066551,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x50f5bd5d7a456d080340a60b6194c7199c0a6d2d",-0.000513369389533203,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x240990d8ce3f53931d9ff895899f41a2052bff8f",-0.000513369411161634,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x8c787689b7023092cddd34b4a060bbbbac6f3cb6",-0.000513369421766095,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x31e64ba416fe085a8fa7558bd5925f18d8cf71a9",-0.000513369485811974,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0xdab22d793ab0f06c02552890074af435d9a3b79b",-0.00052976929035956,0.01,0,2021-07-29,"2021-07-29 06:02:58"
"0x86ef46edde4b1a735192a358889c831d01cb84c5",-0.000992091872798365,0.04,0,2021-07-29,"2021-07-29 06:02:58"
"0xb0eb002fb38c3a986dddb86503b359f2dc317011",-0.00099976632721193,0.04,0,2021-07-29,"2021-07-29 06:02:58"
"0xad794c165a8f2f8ced466d4a551f5e942255b387",-0.0012042150388335,1,0,2021-07-29,"2021-07-29 06:02:58"
"0x073e1e26acc0e258a4c64cc9fbfaf22bbb2a0ff8",-0.00131868102895973,0.055,0,2021-07-29,"2021-07-29 06:02:58"
"0x0a75bbab42b8b2ed6a8cebf7fa4070f0cfd6105e",-0.00195515191242124,0.6,0,2021-07-29,"2021-07-29 06:02:58"
"0x514b6de6739da6f5277775ee144e633dd212bcf7",-0.00198147220716047,1,0,2021-07-29,"2021-07-29 06:02:58"
"0x64b857f38efe672d8938a1022248e7ce94445255",-0.00249940285979443,0.1,0,2021-07-29,"2021-07-29 06:02:58"
"0x93220285da08ec60c1988846aac792f51c462405",-0.00250190674940223,0.1,0,2021-07-29,"2021-07-29 06:02:58"
"0x9172e788cd829d75e913e53452b49bb43d32bad4",-0.00256076491423836,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xff994d9564e6aa6e1eec5575b004613e9f877fbb",-0.00265097459725078,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x642d38840ebfda55911f83b1cf8b5fcb1d5fce36",-0.00268194090062949,0.11,0,2021-07-29,"2021-07-29 06:02:58"
"0x68cd0f25968c541966737430b79219d99aef7c85",-0.00383558759612464,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x2e5300eabf71950b00ddd6a59690cfd8852ad3b9",-0.00388601662477221,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x9b7ac2e17d1ebc9f662285304354b225f16cabf5",-0.00481601068025261,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xd0f098e26d657b431126ddcba0c4b3ac901e5d19",-0.00497705377588538,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x5e6406eec60dfb5f99a5c32ebe0af462b8e6c64e",-0.00499284626220693,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xd3815588b090cd966fa078134517eb091ea5a22c",-0.00499299905303915,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xfe36132caa71c4b1a88b38b79373aab5e001457c",-0.00499307967781572,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xadef37aa14ef396167982a3c547a0c796c01f28c",-0.00499316030249007,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xbb7b3649f0da7eaf2728f55f3667c9947fd1046f",-0.00499368634147788,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xf5726dffea33167134e4a4f52d4e8956b9d4e717",-0.00499864083277096,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x8b5d493fb9817efa5b81a85592c60a7c8df38db7",-0.00502158221854146,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x28425420e14f52ece14dcf786cf85e273313610c",-0.00502467772170491,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x85ef6932088e4f901ac4f0e4346b358fbd65d4ab",-0.00503423025009841,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xd059ae0a5036b3f98c27b1a2d69f982bdb1a3a5a",-0.00529413414126159,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xabc42ca4eab3c98543c1c15ca89280888ba6109d",-0.00550644896789773,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x95dd84b7e13d3c3c48de54bd4c540b0e5b16b968",-0.00552407898296738,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xeb434edaaf0ca06990e71a9d0f5eda9258965481",-0.0055241565447221,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x1ce728a32d65b228fa50d329d85e8bd44fcf99ff",-0.00552558853508363,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x314dd892a711783a8c912492f09ec142011ca692",-0.0055260046932471,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x0b327f80ae48fe919b91b8460cac87be0d875673",-0.00552608225295585,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0xaadd9277ee25f087a974c9a8985a6b52a912b577",-0.00564613955584359,2,0,2021-07-29,"2021-07-29 06:02:58"
"0x58a04f65195807be04317068bc68c03927e2d064",-0.00621120080744818,0.2,0,2021-07-29,"2021-07-29 06:02:58"
"0x576eb27cbf54518d3de5a38ea7746ef6a9b8b5e6",-0.0072844250062627,1,0,2021-07-29,"2021-07-29 06:02:58"
"0xa303e485faa6a6c34e0420827156b96ded23219f",-0.0101694527702731,10,0,2021-07-29,"2021-07-29 06:02:58"
"0xa6e0b4f1f17f3359ca13ab6974dc977fcf0249b3",-0.0103708210652769,0.2,0,2021-07-29,"2021-07-29 06:02:58"
