"averageCostBasis","id","signal","signalledTokens","unsignalledTokens","pricePerShare","subgraphID","shareValue","TotalProfitLoss","address","date_utc","date_time_utc"
0,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798-0x521cbe4d915138e3c49156841c14ca4c8fe10805-0",0,500,508.872358569345,90.7132652579018,4.78780658122602e+76,0,8.87235856934547,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798",2021-07-22,"2021-07-22 00:00:45"
0,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798-0x521cbe4d915138e3c49156841c14ca4c8fe10805-2",0,400,549.26217841136,25.5281709341583,1.85158405735113e+76,0,149.26217841136,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798",2021-07-22,"2021-07-22 00:00:45"
0,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-1",0,450,700.41256722369,476.700063787148,3.49596400107076e+76,0,250.41256722369,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798",2021-07-22,"2021-07-22 00:00:45"
250,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798-0x87408dfa026b91a3b06a25274358d19d041e89e4-0",2.19091056550256,250,0,105.853430960386,7.36686329711768e+76,231.915400285805,-18.084599714195,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798",2021-07-22,"2021-07-22 00:00:45"
0,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798-0x97230febf3e6595462d93600404a77223d5dc723-0",0,450.41256722369,631.963901601991,119.649015391876,1.12501741077966e+77,0,181.551334378301,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798",2021-07-22,"2021-07-22 00:00:45"
0,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798-0x97230febf3e6595462d93600404a77223d5dc723-1",0,508.872358569345,1087.21796691314,12.1701303174503,5.62675242580674e+76,0,578.345608343798,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798",2021-07-22,"2021-07-22 00:00:45"
482.431568940359,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798-0xe11c0bfb91c0929f73ff2b3c40f4cda8e1e111fa-0",4.14255916808798,482.431568940359,0,NA,NA,NA,NA,"0x3bba25f8d768c801e25fe36fdd05216c7fab4798",2021-07-22,"2021-07-22 00:00:45"
144,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-1",1.06767902104276,144,0,129.767874522568,3.15038018571532e+76,138.550437233055,-5.44956276694489,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8",2021-07-22,"2021-07-22 00:00:45"
410,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8-0x321341d64192e3040424f7f5c16beae44042e004-0",2.00387937058441,410,0,4.00775874116882,8.44187902253272e+76,8.03106506370755,-401.968934936292,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8",2021-07-22,"2021-07-22 00:00:45"
200,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8-0x521cbe4d915138e3c49156841c14ca4c8fe10805-0",1.98835690337199,200,0,90.7132652579018,4.78780658122602e+76,180.370347202964,-19.6296527970365,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8",2021-07-22,"2021-07-22 00:00:45"
0,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8-0x521cbe4d915138e3c49156841c14ca4c8fe10805-1",0,300,125.235009830976,79.4818023993013,8.44581028631542e+76,0,-174.764990169024,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8",2021-07-22,"2021-07-22 00:00:45"
15,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8-0x521cbe4d915138e3c49156841c14ca4c8fe10805-2",1.12840909293001,15,0,25.5281709341583,1.85158405735113e+76,28.8062202079759,13.8062202079759,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8",2021-07-22,"2021-07-22 00:00:45"
500,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8-0xc18d03a8be67cb08c01434861dc561a70c4b3aa8-0",2.09616856480615,500,0,216.911635670909,2.63909965117197e+76,454.683352034044,-45.3166479659559,"0x2f05c805d62c9b4d498d1f3e4fe42c612f0be6b8",2021-07-22,"2021-07-22 00:00:45"
1327.5,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de-0x2f0963e77ca6ac0c2dad1bf4147b6b40e0dd8728-0",3.89804024980053,1327.5,0,325.620586851716,8.20307092894826e+76,1269.28215371166,-58.2178462883412,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de",2021-07-22,"2021-07-22 00:00:45"
0,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de-0x34dacf4f33cb8646e95574b0faad746d288c4fed-0",0,2000,624.310794284174,45.4826216188092,9.15529824882687e+75,0,-1375.68920571583,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de",2021-07-22,"2021-07-22 00:00:45"
0,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",0,1500,1777.70014756272,679.641348783963,8.22175481123294e+76,0,277.700147562717,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de",2021-07-22,"2021-07-22 00:00:45"
0,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-1",0,1500,1905.46696961598,476.700063787148,3.49596400107076e+76,0,405.466969615985,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de",2021-07-22,"2021-07-22 00:00:45"
0,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de-0xd6ce4c87ec3fb6e80d87ff5fa7c5ec8fdefadf5c-0",0,2000,1974.57753200201,783.350575438973,4.2646266160143e+76,0,-25.4224679979898,"0xc0e2303c29e566a7b9b15c2c98650ab4a25423de",2021-07-22,"2021-07-22 00:00:45"
706.781408754062,"0x1ff7b958bd25d4af5c9d196608c12d8739622691-0x0a0319671f2d3c18fb55ab555b48bc01f27747a4-0",0.730789073835531,706.781408754062,0,839.510883293877,1.93058157968749e+76,613.505380877181,-93.2760278768808,"0x1ff7b958bd25d4af5c9d196608c12d8739622691",2021-07-22,"2021-07-22 00:00:46"
3000,"0x1ff7b958bd25d4af5c9d196608c12d8739622691-0x197939c1ca20c2b506d6811d8b6cdb3394471074-0",3.88853609921033,3000,0,683.982562908858,3.22281494462342e+76,2659.69088710149,-340.309112898509,"0x1ff7b958bd25d4af5c9d196608c12d8739622691",2021-07-22,"2021-07-22 00:00:46"
0,"0x1ff7b958bd25d4af5c9d196608c12d8739622691-0x97230febf3e6595462d93600404a77223d5dc723-4",0,1000,377.352117484113,24.4413967185719,7.89900138677329e+76,0,-622.647882515887,"0x1ff7b958bd25d4af5c9d196608c12d8739622691",2021-07-22,"2021-07-22 00:00:46"
0,"0x1ff7b958bd25d4af5c9d196608c12d8739622691-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,4415.77650175567,4329.42929126995,396.812406440781,1.05842101727662e+77,0,-86.3472104857246,"0x1ff7b958bd25d4af5c9d196608c12d8739622691",2021-07-22,"2021-07-22 00:00:46"
0,"0xd78691a302786daefa959f25b15c7a3affd044da-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-0",0,1762.27607342278,1718.21917158721,176.430974548018,3.02099452448746e+76,0,-44.0569018355695,"0xd78691a302786daefa959f25b15c7a3affd044da",2021-07-22,"2021-07-22 00:00:46"
0,"0xd78691a302786daefa959f25b15c7a3affd044da-0x77d63a93c90a9860ab07ee6bc7bc5becad1cbfde-0",0,1000,775.553859774442,264.345866726434,1.33039737459073e+76,0,-224.446140225558,"0xd78691a302786daefa959f25b15c7a3affd044da",2021-07-22,"2021-07-22 00:00:46"
775.553859774442,"0xd78691a302786daefa959f25b15c7a3affd044da-0x8d26c9dac7e16738752fa1446b956a97c63e2f39-0",1.28309210331225,775.553859774442,0,297.072643508374,7.75038522607692e+76,381.171562995689,-394.382296778752,"0xd78691a302786daefa959f25b15c7a3affd044da",2021-07-22,"2021-07-22 00:00:46"
718.219171587211,"0xd78691a302786daefa959f25b15c7a3affd044da-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",0.608376190739262,718.219171587211,0,1065.08224323868,8.49750024866795e+76,647.970677965579,-70.248493621632,"0xd78691a302786daefa959f25b15c7a3affd044da",2021-07-22,"2021-07-22 00:00:46"
188.45856638,"0x465cec40949115603e61933301ef2b574e40e665-0x2382ab6c2099474cf424560a370ed1b1fdb65253-0",0.195023020821014,188.45856638,0,864.054482229855,6.13377796246573e+76,168.510515278404,-19.9480511015962,"0x465cec40949115603e61933301ef2b574e40e665",2021-07-22,"2021-07-22 00:00:46"
878.31912173,"0x465cec40949115603e61933301ef2b574e40e665-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",0.77871692470307,878.31912173,0,1065.08224323868,8.49750024866795e+76,829.397569010676,-48.9215527193244,"0x465cec40949115603e61933301ef2b574e40e665",2021-07-22,"2021-07-22 00:00:46"
500,"0xfd3719bef669f5cebbda47b69e7814cf413e9517-0x26cf67040678eb0f5654c9cbaad78dc1694cbafa-0",0.62080541512601,500,0,725.596422708881,7.5921112147691e+76,450.454188413735,-49.5458115862652,"0xfd3719bef669f5cebbda47b69e7814cf413e9517",2021-07-22,"2021-07-22 00:00:46"
0,"0x83a9f3bd34fcf7bccf4eb030dc5245f2a4e0fad3-0x521cbe4d915138e3c49156841c14ca4c8fe10805-0",0,50,29.3465038758478,90.7132652579018,4.78780658122602e+76,0,-20.6534961241522,"0x83a9f3bd34fcf7bccf4eb030dc5245f2a4e0fad3",2021-07-22,"2021-07-22 00:00:46"
97,"0x83a9f3bd34fcf7bccf4eb030dc5245f2a4e0fad3-0xd6ce4c87ec3fb6e80d87ff5fa7c5ec8fdefadf5c-0",0.117596115663955,97,0,783.350575438973,4.2646266160143e+76,92.1189848747474,-4.88101512525262,"0x83a9f3bd34fcf7bccf4eb030dc5245f2a4e0fad3",2021-07-22,"2021-07-22 00:00:46"
1000,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03-0x197939c1ca20c2b506d6811d8b6cdb3394471074-0",1.53589686184044,1000,0,683.982562908858,3.22281494462342e+76,1050.5266719253,50.5266719252982,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03",2021-07-22,"2021-07-22 00:00:47"
450,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03-0x2382ab6c2099474cf424560a370ed1b1fdb65253-0",0.585482227806846,450,0,864.054482229855,6.13377796246573e+76,505.888543202426,55.8885432024264,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03",2021-07-22,"2021-07-22 00:00:47"
381.353742821539,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",0.908116965424549,381.353742821539,0,679.641348783963,8.22175481123294e+76,617.19383923474,235.840096413202,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03",2021-07-22,"2021-07-22 00:00:47"
500,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-1",1.11656617446224,500,0,476.700063787148,3.49596400107076e+76,532.26716658872,32.2671665887198,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03",2021-07-22,"2021-07-22 00:00:47"
0,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,685,381.353742821539,396.812406440781,1.05842101727662e+77,0,-303.646257178461,"0x4b9d8dde4c5ceb5ba567334d9fb86cfc94282a03",2021-07-22,"2021-07-22 00:00:47"
0,"0x6232ec3f402102448d6712d51cfc19c7892a2424-0x540b14e4bd871cfe59e48d19254328b5ff11d820-0",0,461.917865395466,122.226750856376,83.7741859435289,1.15418262196228e+77,0,-339.691114539091,"0x6232ec3f402102448d6712d51cfc19c7892a2424",2021-07-22,"2021-07-22 00:00:47"
229.853832648919,"0x6232ec3f402102448d6712d51cfc19c7892a2424-0x819fd65026848d710fe40d8c0439f1220e069398-0",0.257545612999917,675.89038491,461.917865395466,706.824304894117,8.70220997594508e+76,182.039498887195,-31.9330206273384,"0x6232ec3f402102448d6712d51cfc19c7892a2424",2021-07-22,"2021-07-22 00:00:47"
980,"0x25c54bc2fa1e05e20ad8b720a2488eee91fafa5f-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",0.922478279734202,980,0,1065.08224323868,8.49750024866795e+76,982.515235518267,2.51523551826688,"0x25c54bc2fa1e05e20ad8b720a2488eee91fafa5f",2021-07-22,"2021-07-22 00:00:47"
0,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199-0x0a0319671f2d3c18fb55ab555b48bc01f27747a4-0",0,3000,3036.4110095945,839.510883293877,1.93058157968749e+76,0,36.4110095944957,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199",2021-07-22,"2021-07-22 00:00:47"
1998.90840494262,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199-0x2382ab6c2099474cf424560a370ed1b1fdb65253-0",1.98746069143518,15525.1046242905,10062.6595358516,864.054482229855,6.13377796246573e+76,1717.27431869021,-3745.17076974874,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199",2021-07-22,"2021-07-22 00:00:47"
0,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199-0x26cf67040678eb0f5654c9cbaad78dc1694cbafa-0",0,2056.72157645073,2009.15067439605,725.596422708881,7.5921112147691e+76,0,-47.5709020546844,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199",2021-07-22,"2021-07-22 00:00:47"
2335.78240263631,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199-0x9923c163412e70abf1861562e226ccddc69f9429-0",2.63569533048034,2335.78240263631,0,872.185738701903,3.34720563520632e+76,2298.81587880816,-36.9665238281509,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199",2021-07-22,"2021-07-22 00:00:47"
4996.90968553942,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",4.5,8897.95215085724,3959.24269867785,1065.08224323868,8.49750024866795e+76,4792.87009457408,-145.839357605317,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199",2021-07-22,"2021-07-22 00:00:47"
0,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199-0xcb30a985b5a998e96b09f1cd5d7b61d405a5a032-0",1e-18,2800,2749.11200491952,701.355543523269,3.25962058223926e+76,7.01355543523269e-16,-50.887995080478,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199",2021-07-22,"2021-07-22 00:00:47"
0,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199-0xfc3ac80003d8a5181e554d03983284e4341a7610-0",0,4527.14645197911,4139.68947154167,761.403282911866,5.91080695658473e+74,0,-387.456980437438,"0xd2f7cd0d2c9709d17caf5a9a8f287fd7698a0199",2021-07-22,"2021-07-22 00:00:47"
0,"0x266d8e3b85dd66758854e4e2ae27c4a161236828-0x369e32aed1dc5c33c85ab20977fb645a803e4a70-1",0,241,243.188082550716,51.8794102173803,5.5716251991061e+76,0,2.18808255071579,"0x266d8e3b85dd66758854e4e2ae27c4a161236828",2021-07-22,"2021-07-22 00:00:47"
0,"0x266d8e3b85dd66758854e4e2ae27c4a161236828-0x521cbe4d915138e3c49156841c14ca4c8fe10805-1",0,259,94.477473499029,79.4818023993013,8.44581028631542e+76,0,-164.522526500971,"0x266d8e3b85dd66758854e4e2ae27c4a161236828",2021-07-22,"2021-07-22 00:00:47"
500,"0xee7bfad4caed3e626af8a9c7d5034cd589ee4990-0x9923c163412e70abf1861562e226ccddc69f9429-0",0.470091516593113,500,0,872.185738701903,3.34720563520632e+76,410.007116657262,-89.9928833427375,"0xee7bfad4caed3e626af8a9c7d5034cd589ee4990",2021-07-22,"2021-07-22 00:00:47"
685,"0xcdb9896121bcb6b7385e8ae0575ec5ef466dbdf1-0x0d69090672c1e5a94e9aedfbc59558d18a78e1d3-0",2.24556955856428,685,0,77.607919929162,3.84518243137676e+76,174.27398249642,-510.72601750358,"0xcdb9896121bcb6b7385e8ae0575ec5ef466dbdf1",2021-07-22,"2021-07-22 00:00:48"
0,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0-0x369e32aed1dc5c33c85ab20977fb645a803e4a70-0",0,100,107.37595287088,37.0670913268346,1.07491847317672e+77,0,7.3759528708797,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0",2021-07-22,"2021-07-22 00:00:48"
394.881143262754,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0-0x819fd65026848d710fe40d8c0439f1220e069398-0",0.492752095319503,394.881143262754,0,706.824304894117,8.70220997594508e+76,348.289157259328,-46.5919860034265,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0",2021-07-22,"2021-07-22 00:00:48"
0,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-1",0,146.269880888438,139.075190391874,396.812406440781,1.05842101727662e+77,0,-7.19469049656368,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0",2021-07-22,"2021-07-22 00:00:48"
200.012268777695,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0-0xb31aa1f312595af94f184c5791dc03d6af12fbff-0",0.166885629166365,200.012268777695,0,1065.08224323868,8.49750024866795e+76,177.746920276811,-22.2653485008838,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0",2021-07-22,"2021-07-22 00:00:48"
49.9981493989144,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0-0xf8bbde27e8ebd26d652ab5db662e96f00af61316-0",1.70754948326111,98.87,49.3122687776951,29.2827276458167,1.90684975485536e+75,50.0017064600902,0.443975237785288,"0x64426f4de43d9adf5ab4ce7b7022d4c2a24c11a0",2021-07-22,"2021-07-22 00:00:48"
0,"0x87cdd83c85283956be7627f269d5d7ffd7e772eb-0x0d69090672c1e5a94e9aedfbc59558d18a78e1d3-0",0,685,678.116003093605,77.607919929162,3.84518243137676e+76,0,-6.88399690639505,"0x87cdd83c85283956be7627f269d5d7ffd7e772eb",2021-07-22,"2021-07-22 00:00:48"
0,"0x21123f596e5b7b7afdb27da07ddd3a190fa098ca-0x197939c1ca20c2b506d6811d8b6cdb3394471074-0",0,692.446354564718,528.279007798267,683.982562908858,3.22281494462342e+76,0,-164.167346766451,"0x21123f596e5b7b7afdb27da07ddd3a190fa098ca",2021-07-22,"2021-07-22 00:00:48"
0,"0x21123f596e5b7b7afdb27da07ddd3a190fa098ca-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",0,471.533916034625,829.538021729341,679.641348783963,8.22175481123294e+76,0,358.004105694716,"0x21123f596e5b7b7afdb27da07ddd3a190fa098ca",2021-07-22,"2021-07-22 00:00:48"
0,"0x21123f596e5b7b7afdb27da07ddd3a190fa098ca-0x97230febf3e6595462d93600404a77223d5dc723-4",0,829.538021729341,692.446354564718,24.4413967185719,7.89900138677329e+76,0,-137.091667164623,"0x21123f596e5b7b7afdb27da07ddd3a190fa098ca",2021-07-22,"2021-07-22 00:00:48"
0,"0x21123f596e5b7b7afdb27da07ddd3a190fa098ca-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,501,471.533916034625,396.812406440781,1.05842101727662e+77,0,-29.4660839653747,"0x21123f596e5b7b7afdb27da07ddd3a190fa098ca",2021-07-22,"2021-07-22 00:00:48"
0,"0x29d9805f44820446de090a23f3ea78d346b6dd3a-0x197939c1ca20c2b506d6811d8b6cdb3394471074-0",0,300,404.819892641419,683.982562908858,3.22281494462342e+76,0,104.819892641419,"0x29d9805f44820446de090a23f3ea78d346b6dd3a",2021-07-22,"2021-07-22 00:00:48"
0,"0x29d9805f44820446de090a23f3ea78d346b6dd3a-0x210c43953bad387654fb4c997ccc1609a6b1125e-4",0,200,195,0,3.83482109746791e+75,0,-5,"0x29d9805f44820446de090a23f3ea78d346b6dd3a",2021-07-22,"2021-07-22 00:00:48"
800,"0x29d9805f44820446de090a23f3ea78d346b6dd3a-0x26cf67040678eb0f5654c9cbaad78dc1694cbafa-0",1.00198140287827,800,0,725.596422708881,7.5921112147691e+76,727.0341215493,-72.9658784506996,"0x29d9805f44820446de090a23f3ea78d346b6dd3a",2021-07-22,"2021-07-22 00:00:48"
500,"0x29d9805f44820446de090a23f3ea78d346b6dd3a-0xd1b10607921c78d9a00529294c4b99f1bd250e1c-0",1.32369188525256,500,0,189.612379525815,7.71401166911839e+76,250.988368121749,-249.011631878251,"0x29d9805f44820446de090a23f3ea78d346b6dd3a",2021-07-22,"2021-07-22 00:00:48"
685,"0xf9c45b6e9a9c2d58dedc192f3eee627dde5d9a3f-0x8096da6ced12b75684054ef16e1bf7e376353c29-0",6.85850388967929,685,0,219.00492300955,7.91240532348879e+75,1502.04611631991,817.046116319914,"0xf9c45b6e9a9c2d58dedc192f3eee627dde5d9a3f",2021-07-22,"2021-07-22 00:00:48"
0,"0x79463163bef8433d5f0808d6377d01e9b466a857-0x06b3a0712f26c7e72dc379ca80915c67c24eff64-1",0,2000,1782.98755052879,129.767874522568,3.15038018571532e+76,0,-217.012449471209,"0x79463163bef8433d5f0808d6377d01e9b466a857",2021-07-22,"2021-07-22 00:00:49"
0,"0x79463163bef8433d5f0808d6377d01e9b466a857-0x34dacf4f33cb8646e95574b0faad746d288c4fed-0",0,1986.22624314573,1936.57058706708,45.4826216188092,9.15529824882687e+75,0,-49.6556560786432,"0x79463163bef8433d5f0808d6377d01e9b466a857",2021-07-22,"2021-07-22 00:00:49"
0,"0x79463163bef8433d5f0808d6377d01e9b466a857-0x521cbe4d915138e3c49156841c14ca4c8fe10805-0",0,4000,3921.34546691376,90.7132652579018,4.78780658122602e+76,0,-78.6545330862373,"0x79463163bef8433d5f0808d6377d01e9b466a857",2021-07-22,"2021-07-22 00:00:49"
0,"0x79463163bef8433d5f0808d6377d01e9b466a857-0x521cbe4d915138e3c49156841c14ca4c8fe10805-2",0,4000,1427.49907475931,25.5281709341583,1.85158405735113e+76,0,-2572.50092524069,"0x79463163bef8433d5f0808d6377d01e9b466a857",2021-07-22,"2021-07-22 00:00:49"
0,"0x79463163bef8433d5f0808d6377d01e9b466a857-0x9bde7bf4d5b13ef94373ced7c8ee0be59735a298-2",0,14433.6431295741,12073.726995023,396.812406440781,1.05842101727662e+77,0,-2359.91613455113,"0x79463163bef8433d5f0808d6377d01e9b466a857",2021-07-22,"2021-07-22 00:00:49"
0,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x197939c1ca20c2b506d6811d8b6cdb3394471074-0",0,1750,1798.95423036108,683.982562908858,3.22281494462342e+76,0,48.9542303610751,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
694.829088336062,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x2382ab6c2099474cf424560a370ed1b1fdb65253-0",0.99373034571759,5466.50664595862,5946.5804998752,864.054482229855,6.13377796246573e+76,858.637159345107,1338.71101326169,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
660,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x36c057dd1850fad3c075ba83105e67d2448dedaf-0",1.0043949493959,660,0,432.317256877046,4.91806133883197e+76,434.217269343994,-225.782730656006,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
5092.26740386768,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x4bb4c1b0745ef7b4642feeccd0740dec417ca0a0-0",6.98360606073399,8008.96537312998,3421.46877470598,851.426830380729,4.7926932184453e+76,5946.02957291839,1358.53297449439,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
1679.23572362119,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x4bb4c1b0745ef7b4642feeccd0740dec417ca0a0-1",3.37344365555153,3421.46877470598,2412.10948213121,443.236990008559,1.1202140928507e+77,1495.23501185013,485.875719275361,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
2412.10948213121,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x4bb4c1b0745ef7b4642feeccd0740dec417ca0a0-2",9.87380534125567,2412.10948213121,0,313.127100346787,9.39256267506821e+76,3091.756035896,679.646553764795,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
0,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-0",0,250,1025.3042764063,679.641348783963,8.22175481123294e+76,0,775.304276406303,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
0,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x7859821024e633c5dc8a4fcf86fc52e7720ce525-1",0,2550,4390.89803236526,476.700063787148,3.49596400107076e+76,0,1840.89803236526,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
0,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x819fd65026848d710fe40d8c0439f1220e069398-0",1e-18,800,737.325145622329,706.824304894117,8.70220997594508e+76,7.06824304894117e-16,-62.674854377671,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
0,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x8d26c9dac7e16738752fa1446b956a97c63e2f39-0",0,631,338.12942785542,297.072643508374,7.75038522607692e+76,0,-292.87057214458,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
520.939109143798,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x97230febf3e6595462d93600404a77223d5dc723-2",0.999999999999999,1150,536.803019431425,119.097565659377,5.20433503013812e+75,119.097565659377,-494.099414909198,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
448.966492367415,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x97230febf3e6595462d93600404a77223d5dc723-4",1.003906107899,5368.38214008892,3194.85048914973,24.4413967185719,7.89900138677329e+76,24.536867451357,-2148.99478348784,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
1100,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0x9923c163412e70abf1861562e226ccddc69f9429-0",1.03572032330255,1100,0,872.185738701903,3.34720563520632e+76,903.340495268212,-196.659504731788,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
0,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65-0xacfe4511ce883c14c4ea40563f176c3c09b4c47c-0",0,1200,732.504417387571,229.512425033416,1.02078525278409e+77,0,-467.495582612429,"0x7d11d9ad9d6abfc154d3b0b135cc5776d8134a65",2021-07-22,"2021-07-22 00:00:49"
